action,source_ip_entropy,requests_per_min,distinct_resources_touched,is_public_acl,iam_wildcard_permissions,data_transfer_mb,new_role_assumed,off_hours,mfa_present,label,event_id,resource_type,account_id
PutObject,1.4604654718332752,2,2,0,0,3.9268104902879575,0,0,1,0,EVT-005455,EC2,222282
RunInstances,2.4542254374253525,4,1,0,0,0.4800941714367133,0,0,1,0,EVT-005456,S3,406047
RunInstances,1.7340424888918804,5,2,0,0,4.086069149301346,0,0,1,0,EVT-005457,EC2,304475
CreateAccessKey,1.4952928060801915,3,1,0,0,2.7090042524751,0,0,1,0,EVT-005458,S3,638216
DescribeInstances,1.675289344086252,1,2,0,0,0.6561889844738915,0,0,1,0,EVT-005459,EC2,146602
ListBuckets,1.6955864385492856,2,1,0,0,1.5430478069370166,0,0,1,0,EVT-005460,EKS,533650
AssumeRole,2.471288081276242,7,2,0,0,5.933471693395218,0,1,1,0,EVT-005461,EKS,120542
InvokeFunction,2.7168693157983053,3,1,0,0,3.6087285943920233,0,0,1,0,EVT-005462,EC2,371292
ListBuckets,1.803113258729757,4,1,0,0,0.8213743877103203,0,0,1,0,EVT-005463,Lambda,495291
GetCallerIdentity,2.1482096275183227,0,1,0,0,5.431610330637108,0,0,1,0,EVT-005464,EKS,372840
DeleteTrail,2.740985576736871,5,2,0,0,8.798712112892025,0,0,1,0,EVT-005465,EKS,455636
GetCallerIdentity,2.0420148304111367,2,1,0,0,2.216852585131912,0,1,1,0,EVT-005466,EKS,498583
PutObject,1.5739822520177762,4,2,0,0,7.883923221267169,0,0,1,0,EVT-005467,S3,520414
GetCallerIdentity,1.7694796700765807,6,2,0,0,7.07413649297287,0,0,1,0,EVT-005468,IAM,110022
InvokeFunction,2.0451825621681117,2,2,0,0,1.3157666631439722,0,0,1,0,EVT-005469,EC2,331224
DescribeInstances,1.7357292224912781,6,1,0,0,15.894752338065105,0,0,1,0,EVT-005470,EKS,400187
AttachRolePolicy,2.5939675146935404,2,2,0,0,2.830764177455335,0,1,1,0,EVT-005471,EC2,583089
ConsoleLogin,2.1409849988754854,2,2,0,0,8.827110538583094,0,0,1,0,EVT-005472,IAM,473695
CopyObject,1.6712534896101536,2,2,0,0,2.7058065815789045,0,0,1,0,EVT-005473,IAM,326014
CopyObject,1.4002312454132575,4,1,0,0,3.4370103343563105,0,0,1,0,EVT-005474,S3,584804
CopyObject,6.577451809777218,22,8,1,0,82.68975157463896,0,0,0,3,EVT-005475,EKS,731689
GetObject,2.1179831692311475,6,1,0,0,13.717580451088807,0,0,1,0,EVT-005476,IAM,284793
ConsoleLogin,2.406497277287227,0,2,0,0,5.694627450818874,0,0,1,0,EVT-005477,EC2,599308
DescribeInstances,4.444143202522169,16,12,0,1,8.973301734760945,1,0,0,2,EVT-005478,EKS,791085
GetCallerIdentity,2.37372096441279,3,1,0,0,5.738087044100599,0,1,1,0,EVT-005479,EKS,458912
CopyObject,0.8999406031979407,4,2,0,0,3.430253823010255,0,0,1,0,EVT-005480,S3,571899
RunInstances,1.3222595527154866,6,1,0,0,0.3672723982976889,0,0,1,0,EVT-005481,S3,427431
ConsoleLogin,2.297864494630381,3,2,0,0,0.9717930961495856,0,0,1,0,EVT-005482,Lambda,568779
RunInstances,2.1756790927136413,1,2,0,0,4.17862882474057,0,0,1,0,EVT-005483,EC2,533445
DescribeInstances,1.944802402283175,2,1,0,0,2.099320559319579,0,0,1,0,EVT-005484,Lambda,412540
RunInstances,1.761804605227649,7,1,0,0,7.150581650436864,0,0,1,0,EVT-005485,EC2,374923
RunInstances,2.328935609031377,1,1,0,0,5.294486057016215,0,0,1,0,EVT-005486,S3,373048
ConsoleLogin,1.8432706839009834,2,1,0,0,4.975588194403247,0,0,1,0,EVT-005487,EC2,668578
DescribeInstances,1.5519034279998967,8,1,0,0,0.4273552995306418,0,0,1,0,EVT-005488,Lambda,459728
PutBucketPolicy,2.3425377847925164,2,3,1,0,0.14516683476561554,0,1,1,1,EVT-005489,Lambda,393875
AttachRolePolicy,2.2476917932159535,1,3,1,0,0.004295545787784666,0,1,0,1,EVT-005490,IAM,298862
AttachRolePolicy,2.3938164679823704,1,2,0,0,2.3147639576261065,0,1,1,0,EVT-005491,EKS,109777
CreateAccessKey,2.099474867415525,2,1,0,0,2.550686829746417,0,0,1,0,EVT-005492,EC2,202688
PutBucketPolicy,2.4197044826605207,2,2,1,1,7.768597103976793,0,0,0,1,EVT-005493,EKS,446776
AssumeRole,1.9992997984500216,7,1,0,0,2.331441120490904,0,0,1,0,EVT-005494,EKS,128045
RunInstances,1.5616255466013076,3,1,0,0,1.6951019870427355,0,0,1,0,EVT-005495,EC2,557172
ConsoleLogin,2.3404217150900712,6,2,0,0,3.1620336880228015,0,1,1,0,EVT-005496,IAM,314839
GetObject,1.5919185522387294,8,1,0,0,4.823472667859868,0,0,1,0,EVT-005497,IAM,399800
DescribeInstances,4.009475196086125,11,7,0,1,3.6777347646931635,1,0,1,2,EVT-005498,Lambda,713522
GetCallerIdentity,1.853805920114141,5,1,0,0,3.89878400553868,0,0,1,0,EVT-005499,IAM,441631
GetCallerIdentity,2.77352575949827,5,2,0,0,1.5794346393784866,0,0,1,0,EVT-005500,S3,284333
GetCallerIdentity,1.4388828105062557,3,2,0,0,4.176454846270986,0,0,1,0,EVT-005501,S3,461956
RunInstances,2.0627032651522796,5,2,0,0,6.359626157717458,0,0,1,0,EVT-005502,IAM,430241
GetCallerIdentity,2.544300324187379,6,2,0,0,7.545038811599643,0,0,1,0,EVT-005503,IAM,297772
PutObject,1.3657586501598977,3,2,0,0,2.4571951579206557,0,1,1,0,EVT-005504,S3,505221
ListBuckets,1.7961821860843843,0,1,0,0,5.689406583794775,0,0,1,0,EVT-005505,S3,265762
PutBucketPolicy,1.4839758110412369,6,1,0,0,4.641730053837722,0,0,1,0,EVT-005506,IAM,475824
InvokeFunction,2.230887560377567,2,2,0,0,1.0335910449056926,0,0,1,0,EVT-005507,S3,112544
GetObject,1.5850455997391186,3,2,0,0,12.257281311351678,0,0,1,0,EVT-005508,IAM,344494
InvokeFunction,1.599662145873526,5,1,0,0,8.89882620742026,0,1,1,0,EVT-005509,EKS,355528
GetObject,2.476561078872629,5,2,0,0,7.126103626833262,0,0,1,0,EVT-005510,Lambda,329091
PutObject,2.39083828755671,7,2,0,0,8.885204931630755,0,1,1,0,EVT-005511,Lambda,624983
InvokeFunction,1.7047181044502306,5,2,0,0,0.5698977872968736,0,0,1,0,EVT-005512,EC2,586316
GetObject,1.8809961336725745,5,2,0,0,1.669404392932314,0,0,1,0,EVT-005513,Lambda,527680
RunInstances,1.5055882321753877,1,1,0,0,0.14923995489936467,0,1,1,0,EVT-005514,Lambda,256948
CreateAccessKey,2.9896368735340273,31,8,0,0,2.572948482916108,1,1,1,2,EVT-005515,IAM,791279
PutBucketAcl,1.8849148166918979,6,2,0,0,9.16205070813931,0,0,1,0,EVT-005516,S3,339446
RunInstances,3.1823478719542253,2,1,0,0,1.6919293417878034,0,0,1,0,EVT-005517,IAM,330812
GetObject,4.748216218864056,36,6,1,1,1551.865028484216,1,1,0,3,EVT-005518,S3,769685
DescribeInstances,4.607901028733499,20,9,0,1,3.52812630219864,0,0,0,2,EVT-005519,S3,713522
RunInstances,2.8635928922787626,5,1,0,0,0.5349160070522155,0,0,1,0,EVT-005520,EKS,535728
PutObject,1.8455944124043915,3,1,0,0,1.5394690847879458,0,0,1,0,EVT-005521,EC2,497385
GetObject,1.412527526653286,1,2,0,0,3.734152022472259,0,1,1,0,EVT-005522,Lambda,185701
InvokeFunction,1.9870915093540225,4,2,0,0,4.086830313861313,0,0,1,0,EVT-005523,EKS,348752
PutBucketAcl,1.3435503974987355,8,1,0,0,25.60883275808493,0,0,1,0,EVT-005524,EC2,455226
PutBucketAcl,1.5437389409101243,2,1,1,1,4.054425798772789,0,0,1,1,EVT-005525,Lambda,338139
DescribeInstances,5.063739103288733,14,5,0,1,3.288512114070816,1,1,0,2,EVT-005526,EC2,723547
ConsoleLogin,1.125257403102843,7,2,0,0,7.119334605550445,0,0,1,0,EVT-005527,IAM,137611
PutBucketAcl,1.2525536778970168,3,3,1,1,4.7658183301752235,1,1,1,1,EVT-005528,S3,174892
GetObject,0.9291695277274714,2,2,0,0,0.3641576545524647,0,1,1,0,EVT-005529,Lambda,687146
PutBucketAcl,1.976107367163472,2,3,1,1,1.7119619667225978,0,0,1,1,EVT-005530,Lambda,408343
GetObject,1.6718496239313845,4,2,0,0,0.44559668510840833,0,0,1,0,EVT-005531,EKS,184549
AttachRolePolicy,2.9685657519321316,1,2,1,1,0.8246447227314029,1,1,0,1,EVT-005532,EC2,693442
AssumeRole,4.656861378337343,16,5,0,0,1.4670701061694045,1,0,1,2,EVT-005533,S3,791085
RunInstances,1.6563689384745315,5,1,0,0,16.52526785704292,0,0,1,0,EVT-005534,Lambda,664372
ConsoleLogin,2.7368780951833767,4,2,0,0,3.50012021577997,0,0,1,0,EVT-005535,EKS,613539
GetObject,2.4556936745259206,5,1,0,0,10.092733968720927,0,1,1,0,EVT-005536,S3,429349
AttachRolePolicy,1.4198391188071646,1,2,0,0,0.17648445628933962,0,0,0,1,EVT-005537,EC2,570408
GetCallerIdentity,1.618264764215124,10,1,0,0,2.514803479428529,0,0,1,0,EVT-005538,EC2,691995
PutBucketAcl,2.4172435691530234,5,1,0,0,5.63145667224502,0,0,1,0,EVT-005539,EC2,390959
PutBucketAcl,2.8332598106836655,4,1,0,0,0.05181876834614282,0,0,1,0,EVT-005540,EC2,695163
ConsoleLogin,1.7753573513434195,3,2,0,0,0.4479612052676913,0,1,1,0,EVT-005541,EKS,593602
PutBucketPolicy,2.5197053767954265,4,1,0,0,1.0857531392731437,0,0,1,0,EVT-005542,EKS,477120
CreateAccessKey,2.30533553901264,0,1,0,0,17.420536800946174,0,0,1,0,EVT-005543,EC2,647643
PutObject,2.5052098307124098,5,2,0,0,4.617153972071333,0,0,1,0,EVT-005544,EKS,340405
PutObject,2.1727604416432476,6,1,0,0,1.6558552395459585,0,0,1,0,EVT-005545,Lambda,230810
AssumeRole,2.3698824348377467,1,2,0,0,8.638833972948841,0,0,1,0,EVT-005546,IAM,672936
PutObjectAcl,2.9909601725034327,3,2,1,1,0.8462353481340849,0,0,1,1,EVT-005547,IAM,397935
CopyObject,1.8322498614988048,4,1,0,0,3.2928274159675324,0,0,1,0,EVT-005548,S3,511035
AttachRolePolicy,1.4959404581690592,4,3,0,1,1.047455601947462,0,0,1,1,EVT-005549,IAM,614020
PutBucketPolicy,1.8778933052387237,7,2,0,0,0.26682402187768567,0,0,1,0,EVT-005550,EKS,193549
RunInstances,2.2292008204746567,5,1,0,0,3.7715888565300886,0,0,1,0,EVT-005551,EKS,593081
PutObject,2.164147481068615,6,1,0,0,1.8902164427846133,0,0,1,0,EVT-005552,Lambda,519406
PutBucketAcl,1.7726364377716366,3,1,1,1,5.1677397266630765,1,0,1,1,EVT-005553,S3,630063
AttachRolePolicy,2.5743977914096727,5,3,0,0,3.8079821266666016,0,1,1,1,EVT-005554,S3,228024
ListBuckets,2.0386863871894985,2,2,0,0,1.650215768629013,0,1,1,0,EVT-005555,EC2,674848
PutObject,2.21062290019743,3,1,0,0,11.721454948523881,0,0,1,0,EVT-005556,S3,177591
PutObject,1.2712790882182938,4,2,0,0,2.513734923091067,0,0,1,0,EVT-005557,S3,272298
GetCallerIdentity,2.1249493147680303,1,2,0,0,0.9086576042363101,0,0,1,0,EVT-005558,EKS,409945
GetCallerIdentity,2.1714604862733102,3,1,0,0,3.477530216365954,0,0,1,0,EVT-005559,EKS,451175
CopyObject,2.2006573196109036,2,2,0,0,0.37162205752927896,0,0,1,0,EVT-005560,Lambda,621223
CopyObject,1.6084892969255649,6,2,0,0,1.6331947663124242,0,0,1,0,EVT-005561,EKS,195581
GetCallerIdentity,2.0787919221860975,3,1,0,0,4.354251559123062,0,1,1,0,EVT-005562,IAM,661496
ConsoleLogin,1.5993080300292524,9,1,0,0,3.8753389750353233,0,1,1,0,EVT-005563,S3,415233
GetObject,1.2757525280078421,7,1,0,0,4.730327783988709,0,1,1,0,EVT-005564,IAM,504756
GetObject,1.7495238523497103,2,2,0,0,5.491841959177274,0,0,1,0,EVT-005565,IAM,143950
GetObject,4.757506633663137,24,5,1,0,521.6560946447216,0,0,0,3,EVT-005566,S3,769685
PutObjectAcl,1.1010563480842073,1,3,0,0,4.265532296211887,1,0,1,1,EVT-005567,IAM,203151
DescribeInstances,2.083571818565963,4,1,0,0,2.4642913847203896,0,1,1,0,EVT-005568,EKS,351743
AssumeRole,2.5601889788791117,4,1,0,0,2.151891467759515,0,0,1,0,EVT-005569,EKS,425530
RunInstances,1.7098433911968098,3,1,0,0,1.9438288297851327,0,0,1,0,EVT-005570,EKS,412410
ConsoleLogin,1.437189475679127,4,2,0,0,1.3153484343622828,0,0,1,0,EVT-005571,Lambda,195833
DescribeInstances,4.390199957302562,24,9,0,0,14.158693047534125,1,1,0,2,EVT-005572,Lambda,723115
GetCallerIdentity,5.107561722989422,19,10,0,0,1.6036145879508448,0,1,0,2,EVT-005573,EKS,716434
InvokeFunction,4.988732366047,27,3,0,1,63.66069452662292,1,1,0,3,EVT-005574,S3,723547
AssumeRole,2.5949962311689982,2,2,0,0,0.8102140881238838,0,0,1,0,EVT-005575,EC2,517732
ListBuckets,2.2715381784581816,5,2,0,0,10.442758006922388,0,0,1,0,EVT-005576,EC2,236314
RunInstances,2.4097724935829588,3,1,0,0,11.441596256713126,0,0,1,0,EVT-005577,IAM,228876
InvokeFunction,2.12416469059519,3,1,0,0,3.133022788225572,0,0,1,0,EVT-005578,EC2,160420
PutBucketAcl,1.8268472507276114,1,2,0,0,4.600491710967621,0,0,1,0,EVT-005579,Lambda,626542
CopyObject,1.7411285796402,3,2,0,0,11.611717412318512,0,0,1,0,EVT-005580,S3,509679
GetObject,2.367730643930272,3,1,0,0,0.30836794395058187,0,0,1,0,EVT-005581,EC2,116518
PutObjectAcl,2.6566259955715754,2,2,0,1,0.42765409876109894,0,1,1,1,EVT-005582,S3,178119
PutBucketPolicy,2.207953003106862,5,3,1,1,2.8848391497749204,0,0,0,1,EVT-005583,IAM,468799
CreateAccessKey,2.217261707322078,5,2,0,0,0.10569878204893905,0,0,1,0,EVT-005584,IAM,488618
PutObject,1.6456676125320477,3,1,0,0,4.3528042248546255,0,0,1,0,EVT-005585,EKS,647535
ListBuckets,1.5792016586321214,3,1,0,0,0.7136308126959645,0,0,1,0,EVT-005586,IAM,674929
PutObject,1.3559114854459824,4,2,0,0,5.221399691624715,0,0,1,0,EVT-005587,Lambda,619348
RunInstances,1.587543648035867,2,1,0,0,2.9525782480082805,0,0,0,0,EVT-005588,Lambda,607891
PutObjectAcl,2.3529517820397206,0,1,1,1,1.9582765243481113,0,0,1,1,EVT-005589,EC2,414549
AssumeRole,1.8020385988440284,5,2,0,0,8.412148201224468,0,0,1,0,EVT-005590,S3,668690
AttachRolePolicy,2.9500112395357507,1,2,1,1,0.3925068930937218,0,1,1,1,EVT-005591,IAM,185863
AssumeRole,2.5268526961126048,4,1,0,0,3.4306561336352246,0,0,1,0,EVT-005592,S3,457926
CopyObject,2.259415093888393,2,1,0,0,7.358632609341167,0,0,1,0,EVT-005593,IAM,158585
DescribeInstances,1.9657878392207715,7,1,0,0,0.5600015488306773,0,0,1,0,EVT-005594,S3,561436
PutObject,1.814420791447791,4,1,0,0,1.267930572350693,0,0,1,0,EVT-005595,EC2,527085
ConsoleLogin,1.2767349145625042,4,2,0,0,8.140372374386805,0,0,1,0,EVT-005596,S3,692770
DescribeInstances,1.4683090139080353,2,1,0,0,10.571536469418945,0,0,1,0,EVT-005597,S3,174854
ConsoleLogin,1.6209384574244086,3,1,0,0,13.64822656814466,0,0,1,0,EVT-005598,IAM,527141
AssumeRole,1.5310172405439353,1,2,0,0,2.3350622368284952,0,0,1,0,EVT-005599,EC2,135814
PutObject,1.9515140781105522,3,1,0,0,3.3112543728297457,0,0,1,0,EVT-005600,Lambda,151130
AttachRolePolicy,1.1267058072184175,9,1,0,0,0.9437847412154255,0,0,1,0,EVT-005601,EKS,368881
GetObject,2.0020522920385,4,1,0,0,9.786804479032162,0,1,1,0,EVT-005602,IAM,673571
AttachRolePolicy,1.9301210430699833,5,2,1,1,1.2050679922371266,1,1,1,1,EVT-005603,IAM,210982
AttachRolePolicy,0.5195618697238573,8,2,0,1,0.4077804639325032,0,0,0,1,EVT-005604,EC2,286567
AssumeRole,2.067399517906249,2,1,0,0,2.146718146048033,0,0,1,0,EVT-005605,EC2,584233
PutBucketPolicy,2.6109544116622994,6,1,0,0,20.143526399990147,0,0,0,0,EVT-005606,EC2,692756
GetCallerIdentity,2.48353454734695,3,1,0,0,4.7263307901286815,0,0,1,0,EVT-005607,IAM,425166
PutObject,1.9110710989328572,2,2,0,0,14.020691928062465,0,0,1,0,EVT-005608,IAM,302622
AssumeRole,2.2736906220740316,7,2,0,0,6.759920958630385,0,0,1,0,EVT-005609,EC2,613072
PutObject,2.8049251798693757,4,1,0,0,3.070214907395526,0,0,1,0,EVT-005610,IAM,403928
InvokeFunction,1.6241739396119534,8,1,0,0,1.653978658968041,0,0,0,0,EVT-005611,EKS,333674
GetCallerIdentity,2.501655243848142,3,2,0,0,2.900670774091449,0,0,1,0,EVT-005612,EKS,238208
InvokeFunction,2.2404460048276063,7,2,0,0,3.3919022769421003,0,0,1,0,EVT-005613,Lambda,653151
ListBuckets,2.200036752156072,1,2,0,0,10.478969061843419,0,1,1,0,EVT-005614,Lambda,366397
PutObject,2.4646939160058796,9,1,0,0,6.181046129996009,0,0,1,0,EVT-005615,IAM,686351
RunInstances,2.2254771071189055,2,2,0,0,7.481734990900694,0,0,1,0,EVT-005616,S3,216076
AttachRolePolicy,2.3588523716105323,3,1,0,0,4.696955281116144,0,0,1,1,EVT-005617,Lambda,431377
GetCallerIdentity,1.7355689872722286,9,2,0,0,0.4458171517766245,0,0,1,0,EVT-005618,EKS,355291
CopyObject,2.2484790237811607,6,2,0,0,11.381116990027769,0,1,1,0,EVT-005619,S3,212243
AttachRolePolicy,1.732402746122024,2,2,0,0,0.1516408755588773,0,0,1,0,EVT-005620,IAM,688651
DescribeInstances,3.6839896227638107,20,11,0,1,0.6974239142272288,1,1,0,2,EVT-005621,IAM,712630
RunInstances,2.228437817723861,4,2,0,0,3.8226047804591037,0,0,1,0,EVT-005622,Lambda,132081
RunInstances,1.3179207666929371,2,2,0,0,3.0069610252468277,0,0,1,0,EVT-005623,EC2,110742
PutObject,2.17755465212669,4,2,0,0,27.629377839142695,0,0,1,0,EVT-005624,Lambda,650961
GetObject,2.326073855572667,4,1,0,0,1.6864098679597375,0,0,1,0,EVT-005625,S3,252285
RunInstances,1.6136382033499577,3,1,0,0,2.5799587731353286,0,0,1,0,EVT-005626,IAM,405463
PutObject,2.3310096594858982,6,2,0,0,0.32762757213057186,0,0,1,0,EVT-005627,EC2,161335
PutObject,2.0769684471072725,3,2,0,0,10.6128483577282,0,0,1,0,EVT-005628,EKS,221089
ConsoleLogin,1.4867403862982465,3,1,0,0,2.555432993723603,0,0,1,0,EVT-005629,EC2,601340
PutBucketPolicy,2.4107947397687814,4,2,0,0,19.55883445001809,0,1,1,0,EVT-005630,S3,324836
PutObject,2.412288114556327,5,2,0,0,2.1835987590796355,0,0,1,0,EVT-005631,Lambda,604994
InvokeFunction,4.159649705310897,32,8,0,1,148.3051110768009,0,1,0,3,EVT-005632,S3,717111
GetCallerIdentity,2.7998640320579335,4,1,0,0,2.792526427797959,0,0,1,0,EVT-005633,S3,658519
RunInstances,2.232191992115895,5,1,0,0,2.747430470067858,0,0,1,0,EVT-005634,IAM,683783
PutBucketAcl,1.9072222653053443,2,1,0,0,2.1578374020333935,0,0,1,0,EVT-005635,EC2,676515
PutObject,2.317082052695603,3,2,0,0,1.2701309519611483,0,1,1,0,EVT-005636,S3,350197
CreateAccessKey,4.843755295021742,14,13,0,1,25.181818379749377,1,1,0,2,EVT-005637,EC2,713522
PutObject,2.081345809878284,1,2,0,0,0.5418410012266927,0,0,1,0,EVT-005638,IAM,223721
InvokeFunction,2.413024867730713,4,2,0,0,3.2236649908236306,0,0,1,0,EVT-005639,S3,554465
InvokeFunction,1.6651457629863524,2,2,0,0,2.7198907170816056,0,0,1,0,EVT-005640,Lambda,403188
GetCallerIdentity,2.743797923049325,4,1,0,0,2.162549570495302,0,0,1,0,EVT-005641,EC2,190356
PutObject,2.415287582968887,4,2,0,0,9.677760793078692,0,0,1,0,EVT-005642,EC2,583688
GetObject,2.2807644957802853,4,1,0,0,11.1779037622543,0,0,1,0,EVT-005643,S3,617327
GetObject,5.400033843056655,25,5,0,1,440.2557073675908,0,1,0,3,EVT-005644,EKS,705913
AssumeRole,2.551446852899942,5,1,0,0,8.526963512529285,0,0,1,0,EVT-005645,EKS,533396
PutObject,1.9786798628460394,4,2,0,0,1.9720610230002396,0,0,0,0,EVT-005646,EC2,383499
InvokeFunction,2.110968645277555,6,2,0,0,0.7578685072070012,0,0,1,0,EVT-005647,EC2,493349
GetObject,1.5556275619137119,5,1,0,0,2.700427941716037,0,0,1,0,EVT-005648,EC2,183998
GetObject,1.7983452747850786,0,2,0,0,6.754444728284707,0,0,1,0,EVT-005649,IAM,597139
PutBucketAcl,1.9515765666352114,3,1,1,0,1.226396122599178,0,0,1,1,EVT-005650,EKS,639140
PutObject,1.4750244591197905,6,1,0,0,0.1435604994171772,0,0,1,0,EVT-005651,Lambda,588863
CreateAccessKey,3.361894245588509,12,13,0,1,3.8872971816999526,1,1,0,2,EVT-005652,S3,746273
PutObject,1.9189404026799166,4,1,0,0,2.9101497727493273,0,1,1,0,EVT-005653,EKS,365981
AssumeRole,2.3880185005489296,4,1,0,0,1.0002269835689686,0,0,1,0,EVT-005654,S3,462917
AssumeRole,2.136176177400618,3,1,0,0,3.449794368930002,0,0,1,0,EVT-005655,S3,111132
InvokeFunction,2.017881292497677,4,2,0,0,0.6206078253883772,0,1,1,0,EVT-005656,EKS,394657
InvokeFunction,5.056639333642797,35,3,1,1,64.92446798293284,0,0,0,3,EVT-005657,S3,791279
GetObject,1.6630224180277182,4,2,0,0,1.7106978709799636,0,0,1,0,EVT-005658,Lambda,453794
GetObject,1.9190599517011946,2,2,0,0,3.6432601555472903,0,0,1,0,EVT-005659,IAM,591148
ListBuckets,5.83567181018833,28,7,0,0,501.05600660791083,1,1,0,3,EVT-005660,EKS,769685
PutObject,2.735756888877922,6,1,0,0,1.547880282391807,0,0,1,0,EVT-005661,Lambda,639019
DescribeInstances,2.1117169351728595,3,1,0,0,17.454504006072032,0,0,1,0,EVT-005662,EKS,558238
PutObject,1.6112572516734485,2,2,0,0,5.080778809885267,0,0,1,0,EVT-005663,IAM,199064
GetObject,1.608570583654018,4,1,0,0,2.0010020738526166,0,0,1,0,EVT-005664,S3,217626
DescribeInstances,2.8513878929740657,6,2,0,0,1.5135128888639273,0,0,1,0,EVT-005665,S3,627089
PutObject,2.3872051291089313,1,2,0,0,0.9963372930761066,0,0,1,0,EVT-005666,IAM,402850
InvokeFunction,4.126711596765427,30,4,0,1,188.0678498634691,1,1,0,3,EVT-005667,EKS,773194
PutObject,2.4316630551480194,5,1,0,0,3.7009393959561243,0,0,1,0,EVT-005668,EC2,584019
AssumeRole,2.0234150368135952,5,1,0,0,6.903876550757123,0,1,1,0,EVT-005669,IAM,455164
PutObject,1.346740825672552,4,1,0,0,1.5073250113892906,0,0,1,0,EVT-005670,S3,126681
DescribeInstances,2.475446778022239,8,2,0,0,3.5807087633058248,0,1,1,0,EVT-005671,EC2,679351
CopyObject,5.242799832396685,22,8,1,0,318.13035358311845,1,1,0,3,EVT-005672,Lambda,712630
GetCallerIdentity,4.262869793005008,17,13,0,0,2.5833773076307507,1,0,0,2,EVT-005673,EKS,755187
ConsoleLogin,2.98459056560966,2,2,0,0,17.196631443430718,0,0,1,0,EVT-005674,EKS,625714
DescribeInstances,1.4226435421960704,2,2,0,0,1.3207107585592084,0,0,1,0,EVT-005675,IAM,386768
RunInstances,1.9653181196631506,8,2,0,0,5.109021105217025,0,1,1,0,EVT-005676,EC2,262214
PutObject,1.4309354243848649,4,2,0,0,5.124351450637485,0,0,1,0,EVT-005677,EKS,264090
ListBuckets,2.514309575583347,4,1,0,0,3.7153981569104255,0,0,0,0,EVT-005678,Lambda,585763
PutBucketPolicy,3.01134259008358,5,2,0,0,4.2805563578690435,0,0,1,0,EVT-005679,S3,214920
RunInstances,1.9829933636858526,5,1,0,0,10.973551213933932,0,0,1,0,EVT-005680,EKS,453187
ListBuckets,1.9925754718955009,9,1,0,0,7.468020132848312,0,0,0,0,EVT-005681,S3,659073
AssumeRole,1.8957881744815173,3,2,0,0,2.284217352500932,0,0,1,0,EVT-005682,IAM,412314
PutObject,2.009910870042155,5,1,0,0,1.878425312688302,0,0,1,0,EVT-005683,EC2,429714
DescribeInstances,2.4407283242218094,4,1,0,0,2.6632424992602073,0,0,1,0,EVT-005684,IAM,365743
DescribeInstances,1.7209181717449018,0,1,0,0,2.2258964761725846,0,0,1,0,EVT-005685,Lambda,250850
CopyObject,5.533872148728947,34,5,1,1,530.023536869898,0,1,0,3,EVT-005686,Lambda,753287
DescribeInstances,2.053223232087865,8,1,0,0,3.6687441017543767,0,1,1,0,EVT-005687,EKS,256633
CopyObject,4.237400600870771,31,4,0,0,381.8835112516781,1,0,0,3,EVT-005688,Lambda,787085
GetObject,1.7831095663987435,1,1,0,0,1.620157688038339,0,0,1,0,EVT-005689,EKS,352950
CopyObject,4.89213033469186,31,7,1,1,303.7775777496585,0,1,0,3,EVT-005690,EKS,717111
RunInstances,1.7079892448827754,5,1,0,0,6.045819100742028,0,0,1,0,EVT-005691,Lambda,375441
AttachRolePolicy,2.3080613680494952,8,2,1,1,16.932609661977835,0,0,1,1,EVT-005692,S3,117777
CreateAccessKey,4.586684809174151,14,13,0,1,13.37374743347205,1,1,0,2,EVT-005693,Lambda,746273
CreateAccessKey,2.336813180549683,5,2,0,0,6.92679517675095,0,1,1,0,EVT-005694,EC2,604743
PutObject,1.8140054192003516,5,1,0,0,1.616565998720737,0,0,1,0,EVT-005695,S3,102170
InvokeFunction,4.22355749290529,37,9,1,1,119.0178004644523,0,1,0,3,EVT-005696,IAM,700897
PutObject,2.50901325359465,3,2,0,0,0.07604485946166253,0,0,1,0,EVT-005697,S3,239335
InvokeFunction,4.034283918093751,29,4,1,0,135.93215277072844,1,0,0,3,EVT-005698,S3,723547
ListBuckets,1.4472203874545468,5,2,0,0,0.025817412301716438,0,1,1,0,EVT-005699,EC2,305663
GetCallerIdentity,1.6119493887279848,6,2,0,0,0.5249424418198946,0,0,1,0,EVT-005700,EKS,662177
